annee_numero_de_tirage;jour_de_tirage;date_de_tirage;numero_de_tirage_dans_le_cycle;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;boules_gagnantes_en_ordre_croissant;etoiles_gagnantes_en_ordre_croissant;nombre_de_gagnant_au_rang1_Euro_Millions_en_france;nombre_de_gagnant_au_rang1_Euro_Millions_en_europe;rapport_du_rang1_Euro_Millions;nombre_de_gagnant_au_rang2_Euro_Millions_en_france;nombre_de_gagnant_au_rang2_Euro_Millions_en_europe;rapport_du_rang2_Euro_Millions;nombre_de_gagnant_au_rang3_Euro_Millions_en_france;nombre_de_gagnant_au_rang3_Euro_Millions_en_europe;rapport_du_rang3_Euro_Millions;nombre_de_gagnant_au_rang4_Euro_Millions_en_france;nombre_de_gagnant_au_rang4_Euro_Millions_en_europe;rapport_du_rang4_Euro_Millions;nombre_de_gagnant_au_rang5_Euro_Millions_en_france;nombre_de_gagnant_au_rang5_Euro_Millions_en_europe;rapport_du_rang5_Euro_Millions;nombre_de_gagnant_au_rang6_Euro_Millions_en_france;nombre_de_gagnant_au_rang6_Euro_Millions_en_europe;rapport_du_rang6_Euro_Millions;nombre_de_gagnant_au_rang7_Euro_Millions_en_france;nombre_de_gagnant_au_rang7_Euro_Millions_en_europe;rapport_du_rang7_Euro_Millions;nombre_de_gagnant_au_rang8_Euro_Millions_en_france;nombre_de_gagnant_au_rang8_Euro_Millions_en_europe;rapport_du_rang8_Euro_Millions;nombre_de_gagnant_au_rang9_Euro_Millions_en_france;nombre_de_gagnant_au_rang9_Euro_Millions_en_europe;rapport_du_rang9_Euro_Millions;nombre_de_gagnant_au_rang10_Euro_Millions_en_france;nombre_de_gagnant_au_rang10_Euro_Millions_en_europe;rapport_du_rang10_Euro_Millions;nombre_de_gagnant_au_rang11_Euro_Millions_en_france;nombre_de_gagnant_au_rang11_Euro_Millions_en_europe;rapport_du_rang11_Euro_Millions;nombre_de_gagnant_au_rang12_Euro_Millions_en_france;nombre_de_gagnant_au_rang12_Euro_Millions_en_europe;rapport_du_rang12_Euro_Millions;nombre_de_gagnant_au_rang13_Euro_Millions_en_france;nombre_de_gagnant_au_rang13_Euro_Millions_en_europe;rapport_du_rang13_Euro_Millions;nombre_de_gagnant_au_rang1_Etoile+;rapport_du_rang1_Etoile+;nombre_de_gagnant_au_rang2_Etoile+;rapport_du_rang2_Etoile+;nombre_de_gagnant_au_rang3_Etoile+;rapport_du_rang3_Etoile+;nombre_de_gagnant_au_rang4_Etoile+;rapport_du_rang4_Etoile+;nombre_de_gagnant_au_rang5_Etoile+;rapport_du_rang5_Etoile+;nombre_de_gagnant_au_rang6_Etoile+;rapport_du_rang6_Etoile+;nombre_de_gagnant_au_rang7_Etoile+;rapport_du_rang7_Etoile+;nombre_de_gagnant_au_rang8_Etoile+;rapport_du_rang8_Etoile+;nombre_de_gagnant_au_rang9_Etoile+;rapport_du_rang9_Etoile+;nombre_de_gagnant_au_rang10_Etoile+;rapport_du_rang10_Etoile+;numero_My_Million;numero_Tirage_Exceptionnel_Euro_Million;
20211069;VENDREDI;27/08/2021;4;26/11/2021;31;46;3;50;2;12;8;-2-3-31-46-50-;-8-12-;0;0;0;0;0;0;0;6;146580,9;11;29;1789,4;75;514;185,9;199;1212;83,3;207;1287;55,1;3039;18015;19,7;4551;26816;14,7;10811;64454;11,4;17307;98442;9;74628;420407;6,6;191865;1043071;4,3;0;0;3;693,1;37;31,2;81;14,2;1362;2,1;1955;3,9;7562;4,8;13113;12,8;31379;3;318783;2,6;BY 136 1121;;
20211068;MARDI   ;24/08/2021;3;23/11/2021;21;36;44;19;50;3;10;-19-21-36-44-50-;-3-10-;0;0;0;0;1;512584,1;0;4;29949,8;2;14;2665,3;90;513;133,9;196;1088;66,7;198;1101;46,3;2899;15634;16,3;4619;28240;10;9755;56666;9,3;16815;87604;7,3;60492;337024;6;141403;771144;4,2;0;0;1;1530,5;39;21,8;78;10,9;1266;1,6;1940;2,9;7162;3,7;12709;9,7;25357;2,7;249562;2,4;VU 587 4053;;
20211067;VENDREDI;20/08/2021;2;19/11/2021;3;19;9;20;23;11;9;-3-9-19-20-23-;-9-11-;0;0;0;2;6;109566,6;1;12;12803,7;6;42;1139,4;328;1309;67,3;397;1844;50,5;672;2801;23,3;4283;23380;14;9975;46025;7,9;23939;106470;6,3;18670;106081;7,7;113383;554276;4,6;280585;1305852;3,1;0;0;3;650,7;133;8,1;160;6,7;1800;1,5;3900;1,8;7888;4,3;11517;13,7;45214;1,9;276227;2,8;VM 238 8638;;
20211066;MARDI   ;17/08/2021;1;16/11/2021;47;12;41;42;31;6;4;-12-31-41-42-47-;-4-6-;0;0;0;0;1;478210,5;1;6;18627,6;0;17;2047,7;59;396;161,9;213;1062;63,8;140;879;54,1;3686;16616;14,3;3500;19110;13,9;7493;40811;12,1;22087;97577;6,1;58108;298416;6,3;125272;655080;4,6;0;0;0;0;25;90,8;82;9,8;1436;1,4;1405;3,8;8762;2,9;15687;7,5;23514;2,8;251049;2,3;CX 053 7204;;
20211065;VENDREDI;13/08/2021;9;12/11/2021;49;44;47;12;6;8;12;-6-12-44-47-49-;-8-12-;0;1;113156128;1;5;221900,2;0;3;86436,2;6;44;1835,6;228;935;159,1;466;2008;78,3;502;2148;51,4;7099;30340;18,2;10874;45411;13,5;26559;108054;10,6;37865;164079;8,4;169364;698112;6,2;419543;1697705;4,1;1;2073,1;3;552,8;98;21,1;177;11,7;2841;1,8;4158;3,3;14906;4,3;23917;12,6;64174;2,6;568129;2,6;OJ 202 7087;;
20211064;MARDI   ;10/08/2021;8;09/11/2021;47;9;48;49;37;2;7;-9-37-47-48-49-;-2-7-;0;0;0;0;0;0;0;5;159798,6;4;27;1746,1;98;541;160,5;291;1464;62,7;172;1159;55,6;5146;24538;13,1;5307;27053;13,2;10775;57882;11,5;33007;146686;5,5;82829;414997;6,1;164762;862282;4,7;0;0;2;948,8;43;24,5;120;8,7;1971;1,3;2016;3,5;12457;2,6;23871;6,4;31966;2,7;359503;2,1;CL 903 3732;;
20211063;VENDREDI;06/08/2021;7;05/11/2021;32;21;7;26;14;12;4;-7-14-21-26-32-;-4-12-;0;0;0;0;8;99092;4;17;10898,5;6;34;1697,3;202;1156;91,9;346;1663;67,5;629;3552;22,2;4108;22313;17,6;8435;43955;10;23675;121748;6,7;20886;113718;8,7;109472;548208;5,7;298934;1458856;3,4;0;0;3;766,2;92;13,8;153;8,3;1701;1,8;3288;2,6;8661;4,6;13810;13,5;42226;2,4;330316;2,8;RJ 112 5381;;
20211062;MARDI   ;03/08/2021;6;02/11/2021;46;23;45;21;17;7;11;-17-21-23-45-46-;-7-11-;0;0;0;0;3;193278,1;1;7;19359,5;4;28;1507,5;110;570;136,4;260;1367;60,1;210;1262;45,7;3976;21882;13,1;5357;28177;11,4;10975;59138;10,1;20795;108734;6,6;83601;424487;5,3;176829;913172;4;0;0;1;1693,5;38;24,7;106;8,8;1571;1,4;2103;2,9;8246;3,5;13376;10,2;32459;2,3;284393;2,4;VF 519 7424;;
20211061;VENDREDI;30/07/2021;5;29/10/2021;23;10;35;33;37;5;10;-10-23-33-35-37-;-5-10-;0;0;0;0;2;364049,2;0;10;17016,8;5;37;1432,5;149;829;117,7;281;1766;58,4;306;1737;41,7;4323;24831;14,6;6227;34600;11,6;14756;77234;9,7;23972;131983;6,9;94069;502696;5,7;218587;1133827;4;0;0;2;1048,7;53;21,9;112;10,4;1705;1,7;2458;3,1;9413;3,8;14920;11,4;36346;2,6;329328;2,5;QW 014 7486;;
20211060;MARDI   ;27/07/2021;4;26/10/2021;19;21;25;5;9;12;10;-5-9-19-21-25-;-10-12-;0;0;0;1;4;130748,8;5;22;5556;7;29;1312,8;172;701;100;229;1136;65,2;713;3077;16,9;2687;14194;18,3;5679;26730;10,8;22622;101650;5,3;12757;68940;9,5;68461;336665;6,1;244559;1154418;2,8;1;848,1;2;339,2;78;10,8;94;9;1125;1,8;2296;2,4;5297;5;8211;15;27890;2,5;192856;3,1;JA 020 0146;;
20211059;VENDREDI;23/07/2021;3;22/10/2021;34;50;26;23;24;4;2;-23-24-26-34-50-;-2-4-;0;0;0;0;0;0;1;7;116054;5;32;1497,9;96;527;167,5;275;1459;63,9;210;1203;54,5;4489;22745;14,4;5542;29694;12,3;11215;62673;10,8;26140;128849;6,4;90208;469135;5,5;183307;982592;4,2;0;0;2;964,6;38;28,2;116;9,2;1733;1,5;2273;3,1;9819;3,4;16295;9,6;34500;2,5;333409;2,3;IH 676 1920;;
20211058;MARDI   ;20/07/2021;2;19/10/2021;19;48;3;41;12;6;9;-3-12-19-41-48-;-6-9-;0;0;0;1;4;120206,1;0;5;22475,3;5;28;1250;93;495;130,2;306;1445;47,1;234;1131;42,3;4262;20443;11,7;5092;24133;11;10649;51440;9,6;21348;106277;5,6;73592;357031;5,3;155305;760337;4;0;0;2;714,3;40;19,8;114;6,9;1746;1,1;2068;2,5;8206;3;12897;8,9;29203;2,2;235017;2,4;AM 956 8370;;
20211057;VENDREDI;16/07/2021;1;15/10/2021;47;5;16;42;49;3;11;-5-16-42-47-49-;-3-11-;0;0;0;2;5;123838,4;0;4;36178,8;4;28;1609,8;109;544;152,6;253;1262;69,5;218;1144;53,9;3423;18008;17,1;4878;25421;13,5;11242;56981;11,2;19710;100104;7,7;74960;390232;6,2;180569;888347;4,4;1;1036,2;2;414,5;41;25,2;104;9,9;1432;1,8;1947;3,5;8357;3,9;14060;10,7;30007;2,8;304616;2,4;OF 263 5041;;
20211056;MARDI   ;13/07/2021;2;12/10/2021;22;11;6;8;5;3;4;-5-6-8-11-22-;-3-4-;0;1;26482986;1;5;99002,3;5;17;6805,4;12;67;537,8;350;1233;53,8;383;1676;41,8;699;2587;19;4032;19398;12,7;9525;38766;7;20139;81167;6,3;17286;87429;7;103746;458457;4,2;208484;924406;3,4;1;854,7;8;85,4;143;5,9;127;6,7;1572;1,3;3710;1,5;6758;3,9;10050;12,4;40371;1,7;245592;2,5;GX 336 1769;;
20211055;VENDREDI;09/07/2021;1;08/10/2021;37;19;6;36;49;11;4;-6-19-36-37-49-;-4-11-;0;0;0;1;2;319379,4;1;5;29857,7;6;31;1499,9;107;577;148,4;236;1306;69,3;265;1318;48,2;3302;18096;17,5;5074;25590;13,8;12192;61276;10,7;18529;98577;8,1;78903;393624;6,4;199326;959979;4,2;1;1092,3;2;436,9;40;27,3;100;10,9;1392;1,9;2080;3,5;7889;4,3;13357;11,9;31680;2,8;305223;2,6;LQ 838 5498;;
20211054;MARDI   ;06/07/2021;1;05/10/2021;2;42;5;27;21;9;11;-2-5-21-27-42-;-9-11-;0;1;17000000;1;2;241620,4;0;6;18823,5;5;23;1529,4;121;584;110,9;195;1103;62,1;292;1417;33,9;2765;15104;15,9;5323;25950;10,3;13722;63521;7,8;13829;76100;7,9;71885;356761;5,3;185381;870053;3,5;1;829,5;3;221,2;39;21,2;71;11,6;1149;1,8;2155;2,5;5856;4,4;9333;12,9;29338;2,3;220007;2,7;JB 310 7646;;
20211053;VENDREDI;02/07/2021;6;01/10/2021;49;29;38;9;14;7;10;-9-14-29-38-49-;-7-10-;0;1;77959528;1;2;423174,2;2;7;28257,9;16;41;1502,7;207;969;117,1;419;2020;59,3;368;2069;40,7;5521;27338;15,4;8264;42415;11;17393;94868;9,2;28903;145272;7,2;112590;590518;5,6;240729;1317318;4;0;0;6;372,6;94;13,2;147;8,4;2198;1,4;3205;2,5;11286;3,4;18555;9,7;43731;2,3;377189;2,3;OM 594 3615;;
20211052;MARDI   ;29/06/2021;5;28/09/2021;6;12;24;20;48;6;5;-6-12-20-24-48-;-5-6-;0;0;0;2;5;111254,2;1;5;26001,9;9;55;736,2;247;1139;65,4;350;1745;45,1;474;1863;29,7;4398;21751;12,7;8409;36620;8,4;14745;66073;8,7;19897;104567;6,6;101789;464731;4,7;189145;881402;4;0;0;2;821,6;95;9,6;132;6,9;1743;1,3;3273;1,8;7665;3,7;11196;11,9;39179;1,9;275061;2,4;BL 604 3203;;
20211051;VENDREDI;25/06/2021;4;24/09/2021;33;29;36;1;30;12;3;-1-29-30-33-36-;-3-12-;0;0;0;0;0;0;1;7;126640,6;4;24;2179,5;89;523;184,2;193;1177;86,5;223;1203;59,5;3337;18343;19,5;5068;26737;14,9;12466;63393;11,7;18769;100417;8,9;84972;432899;6,5;210190;1049471;4,3;0;0;2;1065,8;45;26,3;85;13,9;1393;2,1;1989;3,9;7600;4,9;13115;13,1;33443;2,9;334315;2,5;JE 105 2161;;
20211050;MARDI   ;22/06/2021;3;21/09/2021;27;24;26;6;41;8;3;-6-24-26-27-41-;-3-8-;0;0;0;1;1;517837,3;1;3;40342,3;4;26;1449,8;105;537;129,3;278;1503;48,8;184;1098;46,9;4280;22412;11,5;5122;25742;11,1;10262;53604;9,9;23850;121431;5,3;77852;386296;5,2;159598;801213;4,1;0;0;2;768;43;19,8;115;7,4;1656;1,2;2055;2,7;8882;3;14488;8,5;30596;2,3;260100;2,3;JX 716 1550;;
20211049;VENDREDI;18/06/2021;2;17/09/2021;27;20;41;11;30;3;5;-11-20-27-30-41-;-3-5-;0;0;0;0;7;96928,2;4;8;19822;12;61;809,7;193;916;99,3;550;2570;37,4;369;1808;37,3;7355;33949;9,9;8454;40030;9,4;16612;76478;9,1;35902;171005;4,9;118570;554561;4,8;228836;1061478;4;0;0;3;698,1;76;15,3;169;6,8;2690;1;3128;2,4;12726;2,8;20727;8,1;44837;2,1;354576;2,3;RV 533 2111;;
20211048;MARDI   ;15/06/2021;1;14/09/2021;30;31;11;26;21;2;3;-11-21-26-30-31-;-2-3-;0;0;0;0;2;241573,8;0;6;18819,9;6;32;1099,1;146;727;89,1;243;1243;55,1;285;1339;35,9;3182;16157;14,8;6488;30482;8,8;12158;58911;8,4;16304;83088;7,2;84541;400903;4,7;159921;771992;3,9;0;0;3;500,9;52;16;86;9,7;1277;1,6;2402;2,3;6382;4,1;11018;11;33126;2;264635;2,2;HW 514 9335;;
20211047;VENDREDI;11/06/2021;2;10/09/2021;17;33;9;21;39;7;11;-9-17-21-33-39-;-7-11-;1;1;30382655;0;7;99796,3;8;17;9604;5;68;747,8;246;1160;80,7;422;2095;47,2;483;2449;28,4;5648;26487;13,1;9306;43854;8,8;19612;93506;7,7;27216;128929;6,7;121178;551033;5;254992;1189088;3,7;0;0;3;752,9;90;13,9;156;8;2226;1,4;3567;2,3;10916;3,6;16834;10,8;47118;2,1;369698;2,4;NO 049 7049;;
20211046;MARDI   ;08/06/2021;1;07/09/2021;47;26;2;36;11;9;7;-2-11-26-36-47-;-7-9-;0;0;0;0;3;169023,9;0;3;39503,6;6;29;1272,8;93;521;130,5;326;1302;55,2;216;1101;45,8;4646;20252;12,4;5294;24558;11,4;9896;48064;10,9;26711;113013;5,6;79038;367540;5,4;149904;721818;4,4;0;0;2;811,9;43;20,9;117;7,7;1820;1,2;2098;2,8;10324;2,7;17907;7,3;31370;2,3;295278;2,2;KE 956 9754;;
20211045;VENDREDI;04/06/2021;Super Jackpot et tirages suivants;03/09/2021;40;20;36;46;7;2;4;-7-20-36-40-46-;-2-4-;0;1;130000000;1;3;422567,4;3;15;19752,1;10;69;1337,4;278;1181;143,9;655;2623;68,5;560;2458;51,3;10247;41510;15,2;13146;54563;12,9;28419;118452;11;58215;232145;6,8;206525;843437;5,9;445125;1836279;4,3;0;0;5;905,4;117;21,4;246;10,2;3813;1,6;5076;3,3;21664;3,6;37432;9,8;78453;2,6;777029;2,3;GK 266 0524;;
20211044;MARDI   ;01/06/2021;7;31/08/2021;35;10;44;3;26;7;6;-3-10-26-35-44-;-6-7-;0;0;0;1;4;157524,1;1;14;10518,8;8;26;1764,1;169;772;109,4;280;1508;59,2;292;1527;41,1;4841;22450;13,9;7189;33487;10,4;13518;66919;9,7;26700;124879;6,3;105266;479419;5,1;195346;954097;4,1;0;0;4;476,7;60;17,6;119;8,9;1903;1,3;2673;2,6;9973;3,3;17161;9;39997;2,1;353193;2,1;OW 729 3397;;
20211043;VENDREDI;28/05/2021;6;27/08/2021;16;40;13;11;34;1;12;-11-13-16-34-40-;-1-12-;0;0;0;1;4;198582,2;1;8;23205,9;4;23;2514,1;124;667;159,6;245;1460;77,1;333;1812;43,6;4202;21591;18,3;5806;31367;14;16709;89013;9,2;23138;119317;8,3;91443;476856;6,5;270008;1364346;3,7;0;0;3;761,4;46;27,5;106;11,9;1735;1,8;2297;3,7;9715;4,1;15723;11,7;35976;2,9;313345;2,9;JO 710 8313;;
20211042;MARDI   ;25/05/2021;5;24/08/2021;38;21;26;1;30;8;2;-1-21-26-30-38-;-2-8-;0;0;0;0;0;0;1;3;234077,1;6;28;1479,8;99;550;138,7;334;1669;48,3;240;1136;49,9;4983;25385;11,1;5303;27184;11,6;11340;57873;10,1;28045;139240;5,1;78644;403152;5,5;168006;872777;4,1;0;0;4;400;36;24,6;134;6,6;1933;1,1;2089;2,8;10780;2,5;18370;7;30435;2,4;267617;2,4;AN 097 3344;;
20211041;VENDREDI;21/05/2021;4;20/08/2021;9;13;35;2;15;10;3;-2-9-13-15-35-;-3-10-;0;0;0;2;5;149387,9;2;5;34914,4;8;43;1264,5;195;842;118,9;407;1830;57,8;475;2005;37,1;5942;25929;14,3;8743;39484;10,5;21621;94556;8,1;29721;133141;7;122079;561023;5,2;289972;1318698;3,6;0;0;4;564,4;76;16,5;143;8,7;2285;1,3;3373;2,4;11740;3,3;17631;10,3;46658;2,2;342203;2,6;MJ 580 8475;;
20211040;MARDI   ;18/05/2021;3;17/08/2021;13;39;40;38;5;4;12;-5-13-38-39-40-;-4-12-;0;0;0;0;1;542038,1;0;2;63341,6;0;18;2192,1;81;460;158;165;900;85,3;209;1138;47,4;2550;14120;19,1;3947;21583;13,9;10559;55601;10;13977;75896;8,9;63578;330144;6,4;170170;869002;3,9;0;0;0;0;34;74,2;81;11,1;1084;2;1605;3,7;5899;4,8;9981;13,1;25689;2,8;241379;2,7;NG 483 3243;;
20211039;VENDREDI;14/05/2021;2;13/08/2021;6;38;29;16;18;6;11;-6-16-18-29-38-;-6-11-;0;0;0;2;4;172797,8;2;7;23077,5;7;32;1572,3;158;800;115,8;362;1732;56,5;356;1830;37,6;4979;24464;14;7506;35541;10,8;17118;80947;8,8;23611;116601;7,4;101842;491563;5,5;236399;1134203;3,8;0;0;4;512,2;64;17,7;148;7,6;2077;1,3;2966;2,5;9800;3,6;15380;10,8;40080;2,3;308295;2,6;HJ 787 6281;;
20211038;MARDI   ;11/05/2021;1;10/08/2021;14;46;43;34;25;6;5;-14-25-34-43-46-;-5-6-;0;0;0;0;1;507955,6;2;5;23743,5;4;19;1946,1;110;498;136,7;187;998;72,1;183;1005;50,3;2719;15462;16,3;4401;22890;12,3;8617;46031;11,4;15789;88416;7,1;65159;338989;5,9;129681;674594;4,7;0;0;2;780,6;46;18,8;80;10,8;1091;1,9;1787;3,2;6281;4,3;12043;10,5;25956;2,7;292408;2,1;MY 017 0036;;
20211037;VENDREDI;07/05/2021;5;06/08/2021;33;38;47;22;14;9;8;-14-22-33-38-47-;-8-9-;0;1;69463976;1;4;198903,4;3;8;23243,5;7;39;1485;204;1031;103,4;345;1687;66,8;403;2125;37,2;4397;23019;17,2;8258;41841;10,5;17713;85768;9,5;24115;126706;7,8;110303;567932;5,5;235301;1177496;4,2;1;1323,8;3;353;90;14,7;142;9,3;1734;1,9;3182;2,7;9773;4,2;17488;11;42461;2,5;420266;2,2;ON 789 2710;;
20211036;MARDI   ;04/05/2021;4;03/08/2021;46;13;10;28;3;11;4;-3-10-13-28-46-;-4-11-;0;0;0;0;3;188139,9;4;12;10992,8;7;32;1284;149;670;112,9;265;1366;58,5;411;1802;31,2;3426;18248;15,4;6266;29362;10,6;17079;76213;7,6;17026;91973;7,6;83782;404486;5,5;216940;1014527;3,5;0;0;1;1691,2;54;17,3;109;8,6;1415;1,6;2505;2,5;7000;4,2;11276;12,1;33329;2,3;248339;2,7;IP 493 9062;;
20211035;VENDREDI;30/04/2021;3;30/07/2021;1;28;24;46;16;11;2;-1-16-24-28-46-;-2-11-;0;0;0;0;3;281487;0;10;19736,4;7;55;1117,7;130;794;142,6;323;1872;63,9;381;1936;43,4;4787;26918;15,6;6844;38059;12,3;17500;90986;9,6;25669;143162;7,3;100966;556634;5,9;251389;1322178;4;0;0;2;1145;51;24,9;139;9,1;1991;1,5;2741;3,1;10461;3,8;17771;10,4;40320;2,6;357309;2,5;JI 173 8621;;
20211034;MARDI   ;27/04/2021;2;27/07/2021;13;49;14;24;35;1;10;-13-14-24-35-49-;-1-10-;0;0;0;0;2;267062,2;0;1;124833,7;5;21;1851,5;92;490;146,1;201;977;77,5;199;1182;45;2839;14222;18,7;4266;22290;13,3;11211;58745;9,4;14952;75911;8,8;66263;330528;6,3;176669;883871;3,8;0;0;3;535,3;35;25,4;87;10,2;1160;1,9;1752;3,4;6220;4,5;10157;12,8;26729;2,7;233202;2,7;CS 269 2623;;
20211033;VENDREDI;23/04/2021;1;23/07/2021;29;19;15;3;14;2;8;-3-14-15-19-29-;-2-8-;0;0;0;1;5;136455,9;1;9;17717,7;13;68;730,4;193;979;93,4;602;2697;35,8;476;2186;31;8394;37526;9;9340;41712;9;20638;93109;7,5;39724;181368;4,7;122045;555053;4,8;267762;1216697;3,5;0;0;3;707,7;67;17,6;221;5,3;3173;0,9;3600;2,1;15173;2,4;21916;7,8;46799;2;332652;2,5;KZ 186 1003;;
20211032;MARDI   ;20/04/2021;5;20/07/2021;28;46;17;5;41;11;10;-5-17-28-41-46-;-10-11-;0;1;68414615;0;3;200125;2;7;20045,3;3;28;1560,9;142;639;125,9;213;1141;74,5;324;1568;38,1;2911;15930;18,7;5265;26236;12,7;14599;69173;8,9;15123;83399;9;74427;369576;6,4;209637;1000036;3,8;0;0;2;912,4;53;19,1;84;12;1153;2,1;2060;3,2;6206;5,1;10065;14,7;29744;2,8;256490;2,8;ND 401 3611;;
20211031;VENDREDI;16/04/2021;4;16/07/2021;29;11;40;48;6;9;5;-6-11-29-40-48-;-5-9-;0;0;0;0;5;154073,8;1;5;36009,5;9;51;1099,6;152;767;134,6;458;2212;49,3;354;1682;45,6;6515;32527;11,7;7591;36313;11,7;16126;75862;10,5;35469;180117;5,3;115809;551262;5,5;243000;1136433;4,3;0;0;5;472,9;49;26,8;162;8,1;2355;1,3;2989;2,9;12792;3,2;21849;8,7;44375;2,4;396656;2,4;KU 471 4103;;
20211030;MARDI   ;13/04/2021;3;13/07/2021;47;16;31;50;20;8;2;-16-20-31-47-50-;-2-8-;0;0;0;0;0;0;3;9;78273,2;5;31;1340,8;94;536;142,8;249;1318;61,4;190;1115;51;4506;22013;12,9;4385;24079;13,1;10037;52748;11,1;27641;133290;5,3;71854;364122;6,1;158880;804157;4,5;0;0;2;892,4;37;26,8;94;10,5;1787;1,3;1763;3,7;11011;2,8;20466;7;28833;2,8;312124;2,3;PG 009 8337;;
20211029;VENDREDI;09/04/2021;2;09/07/2021;44;8;35;32;2;8;11;-2-8-32-35-44-;-8-11-;0;0;0;0;3;247364,3;7;13;13341,4;6;26;2077,7;165;777;128;324;1520;69,2;345;1662;44,4;4110;21426;17,2;6935;34882;11,8;15908;76962;9,9;21885;114624;8,1;100067;492560;5,9;233128;1114677;4,2;0;0;2;1168,7;60;21,6;148;8,7;1706;1,9;2783;3,1;9120;4,4;15160;12,5;40381;2,6;361123;2,6;QL 627 3053;;
20211028;MARDI   ;06/04/2021;1;06/07/2021;50;21;37;38;2;8;7;-2-21-37-38-50-;-7-8-;0;0;0;0;3;171378,8;1;2;60081;2;20;1871,3;72;421;163,7;189;982;74,2;193;952;53,7;2950;15459;16,5;4149;21900;13;8239;44909;11,8;18318;88631;7,2;70663;354897;5,7;134846;696508;4,6;0;0;0;0;29;87,8;72;12,6;1237;1,8;1689;3,6;7322;3,9;13222;10;28614;2,6;320982;2;EC 415 4458;;
20211027;VENDREDI;02/04/2021;10;02/07/2021;21;47;4;40;34;2;5;-4-21-34-40-47-;-2-5-;0;1;144755907;0;1;1027964,6;2;8;30031,5;10;44;1700,7;189;1015;135,8;498;2498;58,3;441;2147;47,6;8470;38360;13,3;9800;45644;12,5;20963;95022;11,1;50788;220716;5,8;154107;694744;5,8;323808;1435512;4,5;0;0;3;1157,1;86;22,4;196;9,8;3003;1,6;3710;3,4;17990;3,3;33697;8,3;57970;2,7;619232;2,2;JU 837 6212;;
20211026;MARDI   ;30/03/2021;9;29/06/2021;42;24;29;28;27;8;4;-24-27-28-29-42-;-4-8-;0;0;0;0;4;200288,1;0;4;46810,6;11;39;1495,4;166;765;140,4;439;2156;52,6;331;1573;50,7;7026;33349;11,9;7832;37459;11,8;16685;81606;10,1;38448;182285;5,5;124370;586711;5,3;267355;1261780;4;0;0;4;593,3;64;20,6;153;8,6;2463;1,3;2921;3;13867;2,9;20614;9,3;46022;2,3;374426;2,5;RQ 559 8594;;
20211025;VENDREDI;26/03/2021;8;25/06/2021;49;12;50;10;37;8;3;-10-12-37-49-50-;-3-8-;0;0;0;2;5;202737,6;2;21;11281,6;13;55;1341,6;216;1013;134,1;548;2595;55,3;488;2161;46,7;8988;40468;12,4;10644;47140;11,9;22682;100247;10,4;50479;225736;5,6;165613;716203;5,5;348445;1509225;4,2;0;0;5;657,3;77;23,7;220;8,3;3200;1,4;3978;3;18144;3,1;30697;8,6;61388;2,4;560282;2,3;LJ 741 9751;;
20211024;MARDI   ;23/03/2021;7;22/06/2021;2;26;29;36;49;3;9;-2-26-29-36-49-;-3-9-;0;0;0;0;3;236598;2;8;20736,3;8;33;1565,7;144;628;151,5;385;1756;57,3;275;1354;52,2;5960;28140;12,5;6271;30210;13;13123;65288;11,2;35215;161700;5,4;98323;473034;5,9;206974;990928;4,5;0;0;1;2156,6;54;22,1;120;9,9;2262;1,3;2369;3,3;13179;2,8;23475;7,4;37236;2,6;376263;2,3;GI 739 3104;;
20211023;VENDREDI;19/03/2021;6;18/06/2021;35;44;43;9;3;10;1;-3-9-35-43-44-;-1-10-;0;0;0;1;4;220250,3;1;6;34317,4;5;26;2466,7;123;707;167,1;285;1527;81,7;362;1820;48,2;4690;22752;19,2;7017;33727;14,5;18358;88534;10,2;26421;124513;8,8;112463;530063;6,5;299348;1406445;3,9;0;0;1;2695,6;46;32,5;101;14,8;1923;1,9;2754;3,6;10531;4,4;17783;12,2;43945;2,8;399687;2,7;US 442 8833;;
20211022;MARDI   ;16/03/2021;5;15/06/2021;32;25;23;47;35;2;6;-23-25-32-35-47-;-2-6-;0;0;0;0;4;165026,6;0;6;25712,9;5;40;1201,3;133;628;140,9;333;1686;55,5;287;1362;48,2;5026;25162;13;5746;29856;12,2;12051;65078;10,4;29495;140955;5,8;87321;446089;5,8;180715;963090;4,3;0;0;5;397,8;55;20;114;9,6;1947;1,4;2290;3,2;11282;3;20754;7,7;33710;2,7;356950;2,2;BL 534 9058;;
20211021;VENDREDI;12/03/2021;4;11/06/2021;11;4;6;44;9;10;11;-4-6-9-11-44-;-10-11-;0;0;0;1;7;123876,4;4;13;15589,5;7;35;1803,5;286;1098;105,9;354;1749;70,2;849;3167;27,2;4782;24117;17,9;10247;44346;10,8;33016;131304;6,8;22726;120258;9;126272;579055;5,9;392642;1684823;3,2;1;1468,7;4;293,7;117;12,5;144;10,1;1957;1,8;4092;2,4;9220;5;14217;15;50468;2,4;357030;2,9;PH 942 4010;;
