annee_numero_de_tirage;jour_de_tirage;date_de_tirage;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;numero_chance;combinaison_gagnante_en_ordre_croissant;nombre_de_gagnant_au_rang1;rapport_du_rang1;nombre_de_gagnant_au_rang2;rapport_du_rang2;nombre_de_gagnant_au_rang3;rapport_du_rang3;nombre_de_gagnant_au_rang4;rapport_du_rang4;nombre_de_gagnant_au_rang5;rapport_du_rang5;nombre_de_gagnant_au_rang6;rapport_du_rang6;nombre_de_gagnant_au_rang7;rapport_du_rang7;nombre_de_gagnant_au_rang8;rapport_du_rang8;nombre_de_gagnant_au_rang9;rapport_du_rang9;nombre_de_codes_gagnants;rapport_codes_gagnants;codes_gagnants;boule_1_second_tirage;boule_2_second_tirage;boule_3_second_tirage;boule_4_second_tirage;boule_5_second_tirage;promotion_second_tirage;combinaison_gagnant_second_tirage_en_ordre_croissant;nombre_de_gagnant_au_rang_1_second_tirage;rapport_du_rang1_second_tirage;nombre_de_gagnant_au_rang_2_second_tirage;rapport_du_rang2_second_tirage;nombre_de_gagnant_au_rang_3_second_tirage;rapport_du_rang3_second_tirage;nombre_de_gagnant_au_rang_4_second_tirage;rapport_du_rang4_second_tirage;numero_jokerplus;devise;
20211134;LUNDI   ;08/11/2021;08/01/2022;44;32;11;48;7;3;7-11-32-44-48+3;0;19000000;4;48578,3;59;803,8;421;406,3;2182;46,8;18815;19,5;30605;9,3;267603;4,2;402498;2,2;10;20000;E 0377 5753,P 4175 0031,R 6627 6614,K 5744 0823,O 2436 6364,M 1124 3228,D 0836 4731,N 7486 4396,B 6096 5920,T 5554 1122;11;13;26;30;43;;11-13-26-30-43;0;131344;335;354,9;13821;22,1;178959;3;3 289 282;eur;
20211133;SAMEDI  ;06/11/2021;06/01/2022;19;2;18;22;4;3;2-4-18-19-22+3;0;18000000;6;52439,5;115;667,7;1069;259,1;4332;38,2;40238;14,8;56226;8,2;500029;3,6;657165;2,2;10;20000;H 9163 5969,H 5042 1908,G 4822 9114,S 1079 9402,Q 8574 0423,B 8694 4312,F 9833 7544,B 2749 1796,M 2228 5355,C 4678 0542;3;23;24;39;40;;3-23-24-39-40;0;210967;265;881,9;14510;41,4;236567;3;2 132 573;eur;
20211132;MERCREDI;03/11/2021;03/01/2022;7;39;31;38;42;10;7-31-38-39-42+10;0;17000000;0;256863,3;35;9130,2;378;598,2;1605;84,1;19289;25,2;24939;15,1;286600;5,2;378996;2,2;10;20000;W 1603 3515,O 9463 4472,O 3750 3397,P 5115 0886,E 6791 9996,R 1278 5981,J 6143 0009,B 3436 8103,B 3315 7901,L 0240 1759;9;24;27;28;49;;9-24-27-28-49;1;156348;337;418,4;15350;23,6;213631;3;6 402 106;eur;
20211131;LUNDI   ;01/11/2021;01/01/2022;47;27;26;43;1;6;1-26-27-43-47+6;0;16000000;1;181518,8;25;1772,1;267;598,4;1331;71,7;12828;26,7;22393;11,9;213203;4,9;333647;2,2;10;20000;D 9461 9810,M 3784 0548,A 2005 7162,M 6639 9627,F 2739 3617,D 8039 2418,K 1941 0568,P 4463 6660,C 4274 6479,V 8188 3135;17;33;34;45;48;;17-33-34-45-48;0;119257;170;830,7;8276;43,8;122878;3;8 610 948;eur;
20211130;SAMEDI  ;30/10/2021;30/12/2021;46;11;43;12;30;9;11-12-30-43-46+9;0;15000000;4;108230;89;1187,2;805;473,4;4090;55,6;37076;22,1;62960;10,1;568126;4,4;855716;2,2;10;20000;M 9145 5545,V 4564 4984,J 4261 2985,S 7524 9976,V 4113 5975,I 7488 7099,N 9378 5413,N 8391 1514,S 6571 0988,F 1199 9615;1;16;23;41;46;3;1-16-23-41-46;0;978930;520;2106,6;24584;114,3;361546;9;3 498 561;eur;
20211129;MERCREDI;27/10/2021;27/12/2021;41;16;44;27;15;9;15-16-27-41-44+9;0;14000000;1;217229,8;44;1205;363;526,8;1991;57,3;18047;22,7;29436;10,8;270048;4,6;420685;2,2;10;20000;K 5946 5367,I 6597 9483,C 1886 9164,K 7842 4600,J 8256 0144,H 4996 1493,P 9553 7737,N 4340 2607,I 2760 8967,T 9230 7676;19;25;39;44;47;;19-25-39-44-47;0;138205;239;646,7;10358;38,3;153237;3;7 868 134;eur;
20211128;LUNDI   ;25/10/2021;25/12/2021;31;48;43;37;3;10;3-31-37-43-48+10;0;13000000;0;189006,6;25;9405,5;250;665,5;1124;88,4;11770;30,4;17345;16;193989;5,6;278263;2,2;10;20000;K 8358 9681,Q 8512 3558,G 8129 0258,Q 6241 8555,A 5522 5767,O 5615 4563,L 7999 2156,W 1531 4903,O 9567 5878,O 5759 0434;8;10;13;33;45;;8-10-13-33-45;1;114739;242;424,5;11507;22,9;157675;3;3 933 577;eur;
20211127;SAMEDI  ;23/10/2021;23/12/2021;6;36;35;10;48;9;6-10-35-36-48+9;0;12000000;2;140519,5;46;1491,1;398;621,6;2260;65,4;20282;26,2;37166;11,1;328659;4,9;563046;2,2;10;20000;J 5812 7293,S 8375 4738,L 1194 1849,A 5849 6283,A 8783 9028,A 9120 6436,D 4554 1666,D 9497 3584,F 7240 3144,P 5027 6665;16;27;33;41;47;;16-27-33-41-47;1;178387;303;677,3;12853;41;190969;3;9 835 483;eur;
20211126;MERCREDI;20/10/2021;20/12/2021;26;35;16;22;42;4;16-22-26-35-42+4;0;11000000;3;70519,7;51;1012,4;397;469,1;2011;55,3;17470;22,9;28769;10,8;256600;4,8;414910;2,2;10;20000;A 2868 9529,T 5363 1752,W 1488 7030,V 0531 0166,P 4880 4407,B 3548 0631,P 9548 6858,C 1074 3482,F 1195 8011,P 8526 9913;3;13;23;24;47;;3-13-23-24-47;4;33381;356;330,8;14590;20,7;185574;3;5 291 573;eur;
20211125;LUNDI   ;18/10/2021;18/12/2021;41;27;36;35;9;6;9-27-35-36-41+6;0;10000000;0;179778,3;34;6578,1;275;575,5;1390;68;13911;24,4;22111;11,9;205745;5;345347;2,2;10;20000;K 6872 5581,F 1419 4854,D 2541 3061,O 8503 5035,A 0645 1972,T 5730 3169,P 3141 6182,N 0163 0649,N 3202 1931,T 5579 7269;5;6;11;20;29;;5-6-11-20-29;4;29087;529;166,5;16517;13,7;179055;3;6 856 155;eur;
20211124;SAMEDI  ;16/10/2021;16/12/2021;23;15;46;5;37;10;5-15-23-37-46+10;0;9000000;4;75534,5;43;1714,9;599;444;2236;71;26444;21,6;32078;13,8;370038;4,7;441977;2,2;10;20000;T 0583 1719,N 3473 4093,N 3408 8084,V 7564 6393,E 2417 2548,P 6551 4970,W 1462 8430,R 9251 0418,K 4241 6367,J 3114 4363;9;12;24;27;43;;9-12-24-27-43;2;89348;640;231,2;21477;17,7;259812;3;2 591 690;eur;
20211123;MERCREDI;13/10/2021;13/12/2021;21;20;19;43;49;10;19-20-21-43-49+10;0;8000000;2;106944,9;25;2088,2;340;553,8;1530;73,5;15652;25,8;23590;13,3;258590;4,8;307895;2,2;10;20000;K 2194 4062,I 7857 0315,D 3605 8637,O 6030 8303,T 9524 9038,K 6916 4530,D 8469 4044,Q 0892 6145,U 1455 7468,I 6909 0141;14;29;35;40;41;;14-29-35-40-41;0;128775;187;847;8139;50;125673;3;3 481 087;eur;
20211122;LUNDI   ;11/10/2021;11/12/2021;26;7;1;9;28;3;1-7-9-26-28+3;0;7000000;2;79254,9;62;624;686;203,4;2817;29,6;23790;12,6;32008;7,2;273114;3,3;317915;2,2;10;20000;B 2217 3446,A 3579 1106,D 1141 5322,D 1420 7123,W 1363 5137,O 4359 7762,H 2478 2119,I 2178 3264,F 4725 0915,F 7602 9338;3;13;39;42;44;;3-13-39-42-44;2;53469;181;611,6;8853;32,1;129154;3;4 830 288;eur;
20211121;SAMEDI  ;09/10/2021;09/12/2021;22;29;19;15;34;3;15-19-22-29-34+3;0;6000000;3;83426,9;73;836,8;600;367,2;3070;42,8;26035;18,2;41442;8,8;353870;4,1;531459;2,2;10;20000;N 2031 6156,A 0222 2053,L 6287 8961,F 3650 2048,B 5988 8810,T 2229 2667,I 7552 0795,P 5614 9896,Q 3090 9279,A 0298 6455;9;12;14;28;41;;9-12-14-28-41;2;82875;457;313,3;18263;20,1;233958;3;2 403 368;eur;
20211120;MERCREDI;06/10/2021;06/12/2021;44;34;20;8;41;2;8-20-34-41-44+2;0;5000000;0;192657,6;30;7989,3;272;623,5;1282;79;13103;27,8;19927;14,2;206854;5,4;308214;2,2;10;20000;U 6182 6833,F 3618 8208,R 0591 2285,D 5494 5922,P 8846 7844,R 7831 3619,J 8052 9624,E 7652 1422,D 2488 9683,E 8974 2171;1;12;13;44;48;;1-12-13-44-48;1;119614;247;434,5;10931;25,2;164103;3;9 961 111;eur;
20211119;LUNDI   ;04/10/2021;04/12/2021;44;15;5;19;7;1;5-7-15-19-44+1;0;4000000;1;156281,4;46;829,2;536;256,6;1631;50,4;21362;13,8;20137;11,4;251751;3,6;207811;2,2;10;20000;S 1845 1882,O 6903 4539,U 2659 7589,W 1406 1672,I 0876 6722,G 3134 5577,R 3888 5552,D 9774 0484,E 6262 8834,N 1759 5581;7;23;26;34;42;;7-23-26-34-42;1;100000;277;358,2;8945;28,5;119429;3;2 811 239;eur;
20211118;SAMEDI  ;02/10/2021;02/12/2021;6;46;35;20;8;9;6-8-20-35-46+9;0;3000000;1;239642,3;32;1827,8;454;464,6;2067;60,9;19524;23,2;32988;10,6;302662;4,6;482004;2,2;10;20000;H 8871 2865,B 7273 1184,I 8545 9774,A 6683 7374,O 0764 8816,F 4652 5046,K 2345 6617,W 1392 0280,R 0535 1276,C 9040 5164;22;34;35;36;43;;22-34-35-36-43;2;78605;228;861,4;10691;47,2;149811;3;6 051 727;eur;
20211117;MERCREDI;29/09/2021;29/11/2021;6;39;28;13;33;10;6-13-28-33-39+10;0;2000000;1;181263,6;35;1264;378;422,1;1354;70,4;16886;20,3;20211;13,2;241081;4,3;256988;2,2;10;20000;S 5968 0823,P 5685 0950,H 0635 2453,U 6684 1486,U 8219 0356,J 0574 6150,I 6744 3243,B 0376 3182,F 9112 6632,W 1389 7135;11;22;24;25;38;;11-22-24-25-38;1;110034;214;481,1;10489;25,2;145927;3;9 888 459;eur;
20211116;LUNDI   ;27/09/2021;27/12/2021;12;26;31;40;37;3;12-26-31-37-40+3;1;2000000;0;131964,2;29;5661,1;219;530,4;1240;55,9;10466;23,8;19094;10,1;160610;4,7;283103;2,2;10;20000;K 4208 3746,N 8060 5900,R 9274 8647,W 1380 6550,P 8980 6985,S 0482 6015,Q 8392 7740,W 1383 4618,H 9581 9777,N 1687 8984;17;23;27;46;49;;17-23-27-46-49;2;50000;182;516,2;8085;29,8;113613;3;0 484 501;eur;
20211115;SAMEDI  ;25/09/2021;25/12/2021;20;35;49;18;16;1;16-18-20-35-49+1;1;3000000;3;86692,2;33;1923,5;366;625,5;1681;81,3;19534;25,2;25288;15,1;297696;5;358238;2,2;10;20000;B 7239 0034,P 9910 3507,I 0400 4365,E 2530 5339,E 6543 8923,A 1795 2924,R 3721 2017,H 8138 7284,I 7787 0689,S 4761 1428;3;11;13;21;41;;3-11-13-21-41;0;154851;489;253,9;19129;16,6;230048;3;9 693 141;eur;
20211114;MERCREDI;22/09/2021;22/12/2021;5;40;13;14;9;1;5-9-13-14-40+1;0;2000000;2;91253,8;49;909;520;308,9;1906;50,3;22389;15,4;23803;11,2;281487;3,7;252420;2,2;10;20000;W 1367 0771,O 8063 0193,R 7533 7237,J 0745 0879,Q 1316 1608,K 4148 9109,B 7856 4440,F 0819 5401,V 3614 3961,C 3534 7023;15;16;32;44;48;;15-16-32-44-48;0;109865;144;917,3;7087;47,9;110853;3;8 990 065;eur;
20211113;LUNDI   ;20/09/2021;20/12/2021;12;10;45;15;31;5;10-12-15-31-45+5;1;4000000;0;133540,7;60;2768,9;378;311;2168;32,4;15110;16,7;28960;6,7;203404;3,8;335013;2,2;10;20000;J 7850 5316,P 3326 8223,D 6165 2252,K 2352 2163,G 2520 7975,Q 4853 1888,I 9328 5060,U 9332 4150,O 6294 7584,W 1358 4502;18;25;28;40;43;;18-25-28-40-43;1;100000;149;726,1;7003;39,7;108272;3;6 456 246;eur;
20211112;SAMEDI  ;18/09/2021;18/12/2021;39;38;21;2;9;2;2-9-21-38-39+2;0;3000000;1;258274,9;43;1466;432;526,3;2158;62,9;20674;23,6;32289;11,7;318438;4,7;409854;2,2;10;20000;C 0706 9143,R 1635 8132,P 0773 5010,C 2988 4311,C 4872 8504,K 7801 1963,G 5957 1971,D 1171 5766,V 5366 8778,D 0816 2976;15;17;40;45;48;;15-17-40-45-48;0;158373;196;950,4;10388;46,1;164699;3;2 000 395;eur;
20211111;MERCREDI;15/09/2021;15/12/2021;48;22;4;30;27;7;4-22-27-30-48+7;0;2000000;2;74165;61;593,5;353;369,9;2749;28,3;15791;17,7;37963;5,7;226250;3,8;489732;2,2;10;20000;T 4031 6346,B 9648 4639,T 1030 6802,D 5932 9315,S 3541 5669,R 6372 4289,E 1193 2502,A 2792 2195,U 6302 4761,K 4584 1914;5;11;22;28;33;;5-11-22-28-33;1;114316;416;222,8;14346;16,6;168611;3;9 530 983;eur;
20211110;LUNDI   ;13/09/2021;13/12/2021;4;30;24;21;40;4;4-21-24-30-40+4;1;2000000;0;147849,8;31;5933,4;255;510,4;1576;49,3;12460;22,4;22800;9,5;185092;4,6;278841;2,2;10;20000;H 0467 3053,S 5396 0974,M 6134 7183,C 7942 8890,T 3789 5022,I 0361 0639,E 1898 0040,Q 8816 0309,L 2110 5903,C 0027 6743;7;21;28;36;44;;7-21-28-36-44;2;50000;220;448,5;9388;27;124303;3;2 677 663;eur;
20211109;SAMEDI  ;11/09/2021;11/12/2021;5;3;49;33;15;8;3-5-15-33-49+8;1;26000000;2;176167,1;89;966,2;856;362,3;3949;46,9;35546;18,7;55409;9,3;493656;4,1;720042;2,2;10;20000;A 4583 0630,T 8160 8416,T 7347 0801,L 9860 9274,P 6880 2880,P 4787 6726,W 1329 0521,R 2072 9937,A 1229 9175,I 8999 8792;15;25;27;40;49;;15-25-27-40-49;0;216084;378;616,1;16497;36,3;250032;3;2 499 557;eur;
20211108;MERCREDI;08/09/2021;08/12/2021;7;34;27;12;15;4;7-12-15-27-34+4;0;25000000;6;43471,8;109;584;861;266,6;3811;36;33361;14,8;45711;8,4;410916;3,7;493493;2,2;10;20000;U 9372 7833,V 4558 3578,L 2818 6336,H 6752 4615,U 7660 6614,J 5543 1198,A 3713 3804,T 2080 4260,J 7860 8622,L 2239 7375;1;4;9;12;42;;1-4-9-12-42;1;158096;493;262,1;19603;16,9;231925;3;8 118 243;eur;
20211107;LUNDI   ;06/09/2021;06/12/2021;3;31;36;13;40;9;3-13-31-36-40+9;0;24000000;0;216046,2;43;6250,6;372;511,2;1942;58,5;18579;22;29490;10,7;272824;4,6;415327;2,2;10;20000;V 4163 6261,P 7866 2279,H 5402 0398,K 7436 2240,G 0152 9677,S 0484 9918,A 4913 3993,U 8481 6522,I 6361 7636,K 0024 7710;12;19;20;39;44;;12-19-20-39-44;2;66956;255;509,9;11780;28,3;171983;3;7 632 585;eur;
20211106;SAMEDI  ;04/09/2021;04/12/2021;41;49;30;45;35;3;30-35-41-45-49+3;0;23000000;1;301553,3;61;1206,5;474;560;2423;65,4;21026;27,1;36188;12,2;317291;5,5;658245;2,2;10;20000;I 4513 5899,T 9870 2890,V 6635 7832,F 7760 9470,J 2780 0633,C 0416 1182,W 1206 2435,K 4686 3039,E 6931 9538,M 9030 3865;9;22;25;46;48;;9-22-25-46-48;1;191810;328;618,4;15199;34,3;226578;3;1 385 199;eur;
20211105;MERCREDI;01/09/2021;01/12/2021;49;27;32;24;17;7;17-24-27-32-49+7;0;22000000;2;101403,6;93;532,2;472;378,2;3501;30,4;20997;18,2;48275;6,1;294793;4;621477;2,2;10;20000;I 1242 3635,D 4496 1598,R 7991 8979,E 4018 2476,B 2173 8708,D 7428 2944,K 1783 4824,N 6929 6636,S 5774 4319,N 7191 1742;17;18;23;25;34;;17-18-23-25-34;3;48031;288;499,3;12303;30;180410;3;5 976 790;eur;
20211104;LUNDI   ;30/08/2021;29/11/2021;32;34;18;44;3;9;3-18-32-34-44+9;0;21000000;2;97726,4;37;1289,3;382;450,4;1699;60,5;15975;23,1;24429;11,7;228122;4,9;374108;2,2;10;20000;M 9431 4636,F 8518 9133,T 8726 4991,D 6791 9313,M 7287 9497,F 9165 4705,E 0430 0904,W 1160 2364,C 7798 2380,R 6636 1598;10;12;15;33;39;;10-12-15-33-39;2;61040;205;582,9;10439;29,4;155635;3;4 598 682;eur;
20211103;SAMEDI  ;28/08/2021;27/11/2021;48;43;46;11;8;9;8-11-43-46-48+9;0;20000000;0;292246,5;43;8455,2;499;515,5;2581;59,5;23297;23,7;39071;11;362077;4,7;586458;2,2;10;20000;O 4891 3685,R 9357 7554,L 9653 3065,D 2177 5893,N 8589 7150,N 5020 9719,H 7193 3064,M 3870 8950,T 3854 7840,G 1626 7343;3;28;32;38;43;;3-28-32-38-43;1;180255;281;740,2;12711;42;192240;3;9 651 744;eur;
20211102;MERCREDI;25/08/2021;24/11/2021;19;9;29;26;3;8;3-9-19-26-29+8;0;19000000;5;41901,4;137;373,2;1006;183,3;3492;31,5;32797;12;41275;7,4;350659;3,4;438036;2,2;10;20000;N 1261 1321,V 0130 8646,U 7643 0081,W 1121 4625,J 7700 7926,I 8187 4547,H 7845 0938,J 7040 0439,I 3747 8309,P 0880 6215;24;29;33;45;49;;24-29-33-45-49;3;43705;217;683,4;9106;41,8;143388;3;4 968 468;eur;
20211101;LUNDI   ;23/08/2021;22/11/2021;13;22;31;11;21;6;11-13-21-22-31+6;0;18000000;5;36443,2;70;635,3;697;230,1;2592;36,9;25163;13,7;30634;8,7;299377;3,5;322948;2,2;10;20000;O 6294 5579,L 8414 7650,V 4837 1016,Q 2238 7609,N 1395 3277,E 6483 8443,A 0556 3159,L 3765 2500,P 3445 2795,S 5909 9959;1;11;13;20;21;;1-11-13-20-21;3;37316;511;159,3;15773;13,2;176224;3;5 529 800;eur;
20211100;SAMEDI  ;21/08/2021;20/11/2021;46;8;2;19;29;2;2-8-19-29-46+2;0;17000000;4;72432,5;65;1087,9;707;360,7;3150;48,3;29612;18,5;39992;10,6;394634;4,2;455057;2,2;10;20000;C 8891 7608,Q 1837 3099,O 2139 2455,O 7499 3631,P 2253 1161,O 8493 8213,M 3972 9761,G 3044 8126,C 2639 4308,C 3766 0548;4;9;20;23;38;;4-9-20-23-38;2;83767;339;457;16376;24,3;224374;3;2 463 938;eur;
20211099;MERCREDI;18/08/2021;17/11/2021;4;7;12;24;25;2;4-7-12-24-25+2;0;16000000;1;219478,4;84;637,7;1086;177,9;3160;36,5;35162;11,8;33753;9,5;373743;3,4;336497;2,2;10;20000;T 5614 2552,M 3218 6268,L 8111 9093,R 0041 6869,S 1885 2806,H 8905 6384,H 8504 7648,H 4327 1376,U 9195 6618,O 2112 1255;10;34;37;42;49;;10-34-37-42-49;2;64131;172;885,5;8747;44,7;131663;3;4 268 593;eur;
20211098;LUNDI   ;16/08/2021;15/11/2021;22;27;13;10;49;4;10-13-22-27-49+4;0;15000000;5;35093,9;59;725,8;577;267,7;2513;36,7;23843;13,9;30507;8,4;281048;3,6;329942;2,2;10;20000;A 6403 9186,G 3459 5093,J 5293 7459,T 9424 0056,K 6743 9931,I 2938 1074,L 8996 0834,W 1031 8799,M 9580 8198,C 6304 8570;7;9;11;32;44;;7-9-11-32-44;1;110820;314;293,5;12801;18,5;160695;3;5 717 685;eur;
20211097;SAMEDI  ;14/08/2021;13/11/2021;4;28;42;49;35;7;4-28-35-42-49+7;0;14000000;1;208298,8;134;403,1;447;403,1;3163;34,6;18754;21;43780;7;274397;4,4;692759;2,2;10;20000;U 6831 5584,O 2255 9456,M 9531 2727,O 7110 6098,D 9911 3099,B 7398 9862,T 0907 2001,C 0298 9547,I 6139 2396,L 2820 7423;7;11;22;30;39;;7-11-22-30-39;5;30723;449;290,5;17293;19,4;219515;3;6 997 418;eur;
20211096;MERCREDI;11/08/2021;10/11/2021;43;13;21;5;6;4;5-6-13-21-43+4;0;2000000;2;77575,5;29;1305,8;462;295,6;1962;41,6;20165;14,5;25747;8,8;250185;3,6;300183;2,2;10;20000;E 4101 3437,B 2232 9126,R 5970 6482,R 7812 1833,B 1782 1394,U 6690 0215,S 4399 2053,U 3308 6434,A 4234 7815,M 1937 5219;2;4;23;34;39;;2-4-23-34-39;1;100627;150;762,8;6513;45,1;109333;3;6 625 621;eur;
20211095;LUNDI   ;09/08/2021;08/11/2021;37;43;45;28;38;3;28-37-38-43-45+3;1;6000000;1;135374,1;24;1376,7;227;524,9;1110;64,1;10132;25,2;16245;12,2;141831;5,5;288051;2,2;10;20000;J 2155 8834,R 8777 9499,I 2392 1443,T 9839 3650,V 4804 2594,I 5703 3875,L 7207 8727,K 2998 0165,P 6903 3356,B 3415 7002;3;4;14;21;36;;3-4-14-21-36;0;100000;166;560,1;8058;29,6;117175;3;9 671 052;eur;
20211094;SAMEDI  ;07/08/2021;06/11/2021;7;24;36;6;47;10;6-7-24-36-47+10;0;5000000;0;248296,5;42;7354,7;441;495,6;1747;74,7;20760;22,6;26123;13,9;315564;4,5;348502;2,2;10;20000;T 3206 2048,S 2078 2283,G 2610 3022,U 6644 1821,F 7022 5204,K 7028 6317,K 7580 1982,J 3031 0197,S 9919 5977,N 0545 1864;13;15;20;26;30;;13-15-20-26-30;5;29522;486;270,9;16693;20,2;203459;3;5 843 582;eur;
20211093;MERCREDI;04/08/2021;03/11/2021;21;36;22;20;44;10;20-21-22-36-44+10;0;4000000;0;180843,5;20;11249,1;257;619,4;1060;89,7;12170;28,1;16547;16;199394;5,2;247746;2,2;10;20000;C 6651 0588,S 3347 4637,F 0182 5950,O 6114 4235,W 0985 4273,K 9528 4713,I 3152 4875,K 1725 1491,L 7439 2552,I 2047 9611;7;13;21;42;47;;7-13-21-42-47;2;53965;352;272,8;12120;20,3;149031;3;4 051 622;eur;
20211092;LUNDI   ;02/08/2021;01/11/2021;24;44;46;42;7;2;7-24-42-44-46+2;0;3000000;1;139081,4;26;1305,6;230;532,3;1057;69,2;11134;23,6;15341;13,3;164140;4,9;220955;2,2;10;20000;K 0028 3575,C 2978 0179,A 9487 6695,U 8696 0159,U 5535 9943,D 5401 6884,R 8677 0933,R 7694 3961,D 1279 7314,S 4176 1428;14;16;26;27;32;;14-16-26-27-32;0;100000;155;608,4;7206;33,6;107062;3;6 100 671;eur;
20211091;SAMEDI  ;31/07/2021;30/10/2021;22;6;46;7;17;3;6-7-17-22-46+3;0;2000000;0;214275,1;61;4370;529;356,5;2765;40,7;23910;16,9;39251;8;332645;3,7;452576;2,2;10;20000;N 3652 0978,P 8928 2983,F 1552 1643,C 3633 0744,H 8264 9489,A 4284 5590,O 9356 0259,S 4586 1308,E 8990 1313,L 3519 5263;2;30;31;41;42;;2-30-31-41-42;2;70692;145;1186,4;8000;55,2;140223;3;1 315 380;eur;
20211090;MERCREDI;28/07/2021;27/10/2021;1;28;3;29;8;6;1-3-8-28-29+6;2;1500000;0;166502,7;49;4227,3;565;259,4;2059;42,5;21322;14,7;25991;9,4;262332;3,7;294126;2,2;10;20000;V 4739 8127,M 2827 1122,L 8643 8767,L 0732 0993,B 9516 8536,W 0965 1868,H 5500 9111,J 5810 9127,D 6256 6642,M 1378 1028;16;17;18;45;48;;16-17-18-45-48;0;105002;119;984;7034;42,8;116828;3;5 697 008;eur;
20211089;LUNDI   ;26/07/2021;25/10/2021;42;5;34;21;37;10;5-21-34-37-42+10;0;2000000;1;139605;13;2621;241;509,9;793;92,6;9869;26,7;12378;16,6;149545;5,4;190484;2,2;10;20000;K 8965 0987,K 6053 3887,A 2732 2743,I 1040 2384,S 4310 4228,J 3217 9243,C 3589 4025,M 2106 1016,C 0439 2102,O 8973 3234;5;24;39;44;45;;5-24-39-44-45;0;100000;121;818,5;6056;42;94863;3;6 491 821;eur;
20211088;SAMEDI  ;24/07/2021;23/10/2021;24;40;5;31;22;9;5-22-24-31-40+9;1;3000000;1;221413,6;38;1422,1;439;444;2140;54,4;20341;20,6;31806;10,2;296652;4,3;429013;2,2;10;20000;M 3609 7135,C 8072 4845,K 6999 5181,P 0027 0779,D 9370 7037,U 8317 5099,Q 4308 7087,R 2636 0744,E 1903 6724,P 7501 6465;10;13;25;37;49;;10-13-25-37-49;1;141776;365;365,1;13709;25;187287;3;3 607 157;eur;
20211087;MERCREDI;21/07/2021;20/10/2021;27;25;6;37;32;9;6-25-27-32-37+9;0;2000000;1;159069,8;27;1437,9;206;679,7;1340;62,4;11960;25,1;20888;11,2;191184;4,8;308972;2,2;10;20000;F 6509 6097,T 8999 4375,P 7978 9142,P 4116 6592,F 2685 9117,G 8902 0182,B 7934 0093,V 1841 2967,T 0856 8662,D 7674 7197;3;30;44;48;49;;3-30-44-48-49;0;103201;127;913,9;7269;41;113659;3;9 144 636;eur;
20211086;LUNDI   ;19/07/2021;18/10/2021;3;28;15;4;2;5;2-3-4-15-28+5;1;3000000;1;121445,7;44;673,6;359;297,8;2063;30,9;15522;14,8;26037;6,8;192483;3,6;314197;2,2;10;20000;P 8310 6980,I 5362 5637,A 8309 9631,P 3454 3638,S 4775 1563,D 5072 0983,F 4562 4691,V 3483 5058,J 2617 6443,J 8598 2156;9;15;21;23;25;;9-15-21-23-25;1;100000;294;255,1;10743;17,9;128947;3;1 741 323;eur;
20211085;SAMEDI  ;17/07/2021;16/10/2021;31;8;47;11;17;6;8-11-17-31-47+6;0;2000000;1;228366,3;64;870,9;579;347,2;2604;46,1;24792;17,4;33687;9,9;334036;3,9;401578;2,2;10;20000;R 5436 5930,O 7273 1317,R 1275 8011,I 9694 4186,J 6112 5694,F 7668 6591,C 9753 3915,B 3597 2071,G 9134 8161,M 9287 0615;6;12;22;32;48;;6-12-22-32-48;1;143524;307;457,2;13338;27;183135;3;6 776 742;eur;
20211084;MERCREDI;14/07/2021;13/10/2021;36;18;38;31;29;10;18-29-31-36-38+10;1;4000000;0;177865;20;11063,8;258;606,9;1033;90,5;12292;27,3;15828;16,5;188093;5,5;243391;2,2;10;20000;C 9610 3497,G 6051 0168,P 2683 1637,J 7446 3674,T 3203 1989,S 3435 0374,D 2091 5473,Q 1394 3170,G 7299 5158,G 4953 6632;3;10;20;36;37;;3-10-20-36-37;0;104604;147;766,8;7620;38;121061;3;8 922 387;eur;
20211083;LUNDI   ;12/07/2021;11/10/2021;38;31;8;37;30;1;8-30-31-37-38+1;0;3000000;0;151570,6;22;8571,1;165;808,6;832;95,8;9255;31;13350;16,7;159763;5,5;210676;2,2;10;20000;F 0076 6956,R 3537 3468,E 2900 9476,I 7428 7997,O 4989 7294,A 6850 3546,B 2288 1870,D 2953 0969,I 2969 8844,S 9626 6354;1;2;7;8;17;;1-2-7-8-17;1;100000;424;159;13107;13,2;151083;3;9 673 735;eur;
20211082;SAMEDI  ;10/07/2021;09/10/2021;43;3;38;42;46;1;3-38-42-43-46+1;0;2000000;0;251076,7;25;12494,3;274;806,6;1402;94,2;15115;31,4;20527;18;240939;6;348652;2,2;10;20000;E 0578 9446,M 9922 8339,E 2210 4658,S 5727 3412,E 2012 6470,G 2543 3798,I 5018 3710,V 8152 5949,V 4401 4715,N 6221 2750;1;23;30;34;49;;1-23-30-34-49;0;150092;241;682,8;11562;36,6;170340;3;3 575 255;eur;
